"uid","feature","block","cluster","comp","sign"
"prot__TraesCAD_scaffold_057590_01G000100","TraesCAD_scaffold_057590_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_057623_01G000200","TraesCAD_scaffold_057623_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_057623_01G000300","TraesCAD_scaffold_057623_01G000300","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_057634_01G000100","TraesCAD_scaffold_057634_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_057680_01G000200","TraesCAD_scaffold_057680_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_057685_01G000200","TraesCAD_scaffold_057685_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_057693_01G000100","TraesCAD_scaffold_057693_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062470_01G000300","TraesCAD_scaffold_062470_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_057773_01G000200","TraesCAD_scaffold_057773_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_140741_01G000100","TraesCAD_scaffold_140741_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_057884_01G000100","TraesCAD_scaffold_057884_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_057948_01G000200","TraesCAD_scaffold_057948_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_151116_01G000200","TraesCAD_scaffold_151116_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_057998_01G000300","TraesCAD_scaffold_057998_01G000300","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_058025_01G000200","TraesCAD_scaffold_058025_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058029_01G000200","TraesCAD_scaffold_058029_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058040_01G000200","TraesCAD_scaffold_058040_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058063_01G000100","TraesCAD_scaffold_058063_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_058094_01G000100","TraesCAD_scaffold_058094_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_058158_01G000200","TraesCAD_scaffold_058158_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_058169_01G000200","TraesCAD_scaffold_058169_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058206_01G000100","TraesCAD_scaffold_058206_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058218_01G000100","TraesCAD_scaffold_058218_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058271_01G000200","TraesCAD_scaffold_058271_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058274_01G000200","TraesCAD_scaffold_058274_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_058304_01G000100","TraesCAD_scaffold_058304_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058352_01G000200","TraesCAD_scaffold_058352_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_155232_01G000100","TraesCAD_scaffold_155232_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058382_01G000100","TraesCAD_scaffold_058382_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058389_01G000100","TraesCAD_scaffold_058389_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_068932_01G000100","TraesCAD_scaffold_068932_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058618_01G000400","TraesCAD_scaffold_058618_01G000400","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058647_01G000200","TraesCAD_scaffold_058647_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_133213_01G000100","TraesCAD_scaffold_133213_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_058667_01G000200","TraesCAD_scaffold_058667_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058732_01G000100","TraesCAD_scaffold_058732_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058741_01G000100","TraesCAD_scaffold_058741_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_065389_01G000200","TraesCAD_scaffold_065389_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_058939_01G000200","TraesCAD_scaffold_058939_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058959_01G000100","TraesCAD_scaffold_058959_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_058982_01G000100","TraesCAD_scaffold_058982_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_058994_01G000200","TraesCAD_scaffold_058994_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059086_01G000400","TraesCAD_scaffold_059086_01G000400","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_095716_01G000100","TraesCAD_scaffold_095716_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059186_01G000100","TraesCAD_scaffold_059186_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059187_01G000100","TraesCAD_scaffold_059187_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059213_01G000200","TraesCAD_scaffold_059213_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059262_01G000200","TraesCAD_scaffold_059262_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_059289_01G000200","TraesCAD_scaffold_059289_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_076444_01G000100","TraesCAD_scaffold_076444_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059375_01G000100","TraesCAD_scaffold_059375_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_059421_01G000200","TraesCAD_scaffold_059421_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059481_01G000100","TraesCAD_scaffold_059481_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059485_01G000400","TraesCAD_scaffold_059485_01G000400","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_135637_01G000100","TraesCAD_scaffold_135637_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059522_01G000100","TraesCAD_scaffold_059522_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059529_01G000100","TraesCAD_scaffold_059529_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059536_01G000100","TraesCAD_scaffold_059536_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059596_01G000100","TraesCAD_scaffold_059596_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059664_01G000200","TraesCAD_scaffold_059664_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059685_01G000400","TraesCAD_scaffold_059685_01G000400","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059686_01G000100","TraesCAD_scaffold_059686_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059777_01G000200","TraesCAD_scaffold_059777_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_059799_01G000100","TraesCAD_scaffold_059799_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_059919_01G000200","TraesCAD_scaffold_059919_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_060060_01G000200","TraesCAD_scaffold_060060_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_060097_01G000100","TraesCAD_scaffold_060097_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_083087_01G000200","TraesCAD_scaffold_083087_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_060265_01G000100","TraesCAD_scaffold_060265_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_071534_01G000100","TraesCAD_scaffold_071534_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_060424_01G000500","TraesCAD_scaffold_060424_01G000500","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_060493_01G000200","TraesCAD_scaffold_060493_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_060576_01G000100","TraesCAD_scaffold_060576_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_060643_01G000300","TraesCAD_scaffold_060643_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_060683_01G000200","TraesCAD_scaffold_060683_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_075416_01G000300","TraesCAD_scaffold_075416_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_060693_01G000200","TraesCAD_scaffold_060693_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_060710_01G000200","TraesCAD_scaffold_060710_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_060817_01G000400","TraesCAD_scaffold_060817_01G000400","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_085533_01G000100","TraesCAD_scaffold_085533_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_060918_01G000200","TraesCAD_scaffold_060918_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_060958_01G000300","TraesCAD_scaffold_060958_01G000300","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_060977_01G000200","TraesCAD_scaffold_060977_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_061018_01G000400","TraesCAD_scaffold_061018_01G000400","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061122_01G000200","TraesCAD_scaffold_061122_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_061152_01G000100","TraesCAD_scaffold_061152_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_061154_01G000100","TraesCAD_scaffold_061154_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_130320_01G000400","TraesCAD_scaffold_130320_01G000400","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061233_01G000100","TraesCAD_scaffold_061233_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_061318_01G000200","TraesCAD_scaffold_061318_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062535_01G000200","TraesCAD_scaffold_062535_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061524_01G000100","TraesCAD_scaffold_061524_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_061524_01G000200","TraesCAD_scaffold_061524_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_061538_01G000100","TraesCAD_scaffold_061538_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_093855_01G000100","TraesCAD_scaffold_093855_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_108891_01G000100","TraesCAD_scaffold_108891_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_061622_01G000400","TraesCAD_scaffold_061622_01G000400","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061673_01G000100","TraesCAD_scaffold_061673_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_061673_01G000200","TraesCAD_scaffold_061673_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_100158_01G000300","TraesCAD_scaffold_100158_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061818_01G000100","TraesCAD_scaffold_061818_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_061872_01G000400","TraesCAD_scaffold_061872_01G000400","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_061885_01G000200","TraesCAD_scaffold_061885_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061885_01G000500","TraesCAD_scaffold_061885_01G000500","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061970_01G000200","TraesCAD_scaffold_061970_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_061976_01G000100","TraesCAD_scaffold_061976_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_061983_01G000200","TraesCAD_scaffold_061983_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_061996_01G000100","TraesCAD_scaffold_061996_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_062039_01G000200","TraesCAD_scaffold_062039_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_062102_01G000500","TraesCAD_scaffold_062102_01G000500","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_094565_01G000100","TraesCAD_scaffold_094565_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_062154_01G000100","TraesCAD_scaffold_062154_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062199_01G000200","TraesCAD_scaffold_062199_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_062211_01G000100","TraesCAD_scaffold_062211_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_062254_01G000200","TraesCAD_scaffold_062254_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_062310_01G000200","TraesCAD_scaffold_062310_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_062404_01G000400","TraesCAD_scaffold_062404_01G000400","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062445_01G000100","TraesCAD_scaffold_062445_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_093814_01G000200","TraesCAD_scaffold_093814_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_067742_01G000100","TraesCAD_scaffold_067742_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_095755_01G000400","TraesCAD_scaffold_095755_01G000400","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_062607_01G000200","TraesCAD_scaffold_062607_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062733_01G000200","TraesCAD_scaffold_062733_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062750_01G000100","TraesCAD_scaffold_062750_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_062775_01G000200","TraesCAD_scaffold_062775_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062839_01G000100","TraesCAD_scaffold_062839_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_062950_01G000100","TraesCAD_scaffold_062950_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_063047_01G000400","TraesCAD_scaffold_063047_01G000400","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_063084_01G000100","TraesCAD_scaffold_063084_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063102_01G000100","TraesCAD_scaffold_063102_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_063114_01G000300","TraesCAD_scaffold_063114_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_063153_01G000100","TraesCAD_scaffold_063153_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_063247_01G000300","TraesCAD_scaffold_063247_01G000300","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063284_01G000100","TraesCAD_scaffold_063284_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_063285_01G000100","TraesCAD_scaffold_063285_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_063307_01G000200","TraesCAD_scaffold_063307_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063363_01G000400","TraesCAD_scaffold_063363_01G000400","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_063366_01G000300","TraesCAD_scaffold_063366_01G000300","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_063386_01G000200","TraesCAD_scaffold_063386_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_063405_01G000500","TraesCAD_scaffold_063405_01G000500","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_063455_01G000100","TraesCAD_scaffold_063455_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_063507_01G000200","TraesCAD_scaffold_063507_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_063553_01G000200","TraesCAD_scaffold_063553_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_066943_01G000100","TraesCAD_scaffold_066943_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063650_01G000200","TraesCAD_scaffold_063650_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_063672_01G000100","TraesCAD_scaffold_063672_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_063814_01G000100","TraesCAD_scaffold_063814_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063835_01G000200","TraesCAD_scaffold_063835_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063877_01G000100","TraesCAD_scaffold_063877_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_063890_01G000100","TraesCAD_scaffold_063890_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063894_01G000100","TraesCAD_scaffold_063894_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_063917_01G000200","TraesCAD_scaffold_063917_01G000200","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_063965_01G000100","TraesCAD_scaffold_063965_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_064069_01G000200","TraesCAD_scaffold_064069_01G000200","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_064095_01G000300","TraesCAD_scaffold_064095_01G000300","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_064130_01G000200","TraesCAD_scaffold_064130_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_064220_01G000100","TraesCAD_scaffold_064220_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_064227_01G000100","TraesCAD_scaffold_064227_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_064232_01G000100","TraesCAD_scaffold_064232_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_078046_01G000300","TraesCAD_scaffold_078046_01G000300","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_129999_01G000100","TraesCAD_scaffold_129999_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_080896_01G000100","TraesCAD_scaffold_080896_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_064365_01G000100","TraesCAD_scaffold_064365_01G000100","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_064398_01G000200","TraesCAD_scaffold_064398_01G000200","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_064456_01G000100","TraesCAD_scaffold_064456_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_139445_01G000100","TraesCAD_scaffold_139445_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_064501_01G000100","TraesCAD_scaffold_064501_01G000100","protein","C2+",2,"positive"
"prot__TraesCAD_scaffold_064514_01G000200","TraesCAD_scaffold_064514_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_064574_01G000200","TraesCAD_scaffold_064574_01G000200","protein","C1+",1,"positive"
"prot__TraesCAD_scaffold_064587_01G000100","TraesCAD_scaffold_064587_01G000100","protein","C2-",2,"negative"
"prot__TraesCAD_scaffold_069519_01G000100","TraesCAD_scaffold_069519_01G000100","protein","C1-",1,"negative"
"prot__TraesCAD_scaffold_064612_01G000200","TraesCAD_scaffold_064612_01G000200","protein","C1-",1,"negative"
