"uid","feature","block","cluster","comp","sign"
"prot__TraesNOR3B03G01757670","TraesNOR3B03G01757670","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01760560","TraesNOR3B03G01760560","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01763990","TraesNOR3B03G01763990","protein","C1+",1,"positive"
"prot__TraesNOR3B03G01764200","TraesNOR3B03G01764200","protein","C2-",2,"negative"
"prot__TraesNOR3B03G01765040","TraesNOR3B03G01765040","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01765670","TraesNOR3B03G01765670","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01769170","TraesNOR3B03G01769170","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01771450","TraesNOR3B03G01771450","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01772570","TraesNOR3B03G01772570","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01774560","TraesNOR3B03G01774560","protein","C2-",2,"negative"
"prot__TraesNOR3B03G01775190","TraesNOR3B03G01775190","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01785750","TraesNOR3B03G01785750","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01786850","TraesNOR3B03G01786850","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01786870","TraesNOR3B03G01786870","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01787670","TraesNOR3B03G01787670","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01788810","TraesNOR3B03G01788810","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01791930","TraesNOR3B03G01791930","protein","C1+",1,"positive"
"prot__TraesNOR3B03G01793520","TraesNOR3B03G01793520","protein","C2-",2,"negative"
"prot__TraesNOR3B03G01795510","TraesNOR3B03G01795510","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01795920","TraesNOR3B03G01795920","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01801310","TraesNOR3B03G01801310","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01802710","TraesNOR3B03G01802710","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01803200","TraesNOR3B03G01803200","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01809830","TraesNOR3B03G01809830","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01810810","TraesNOR3B03G01810810","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01810840","TraesNOR3B03G01810840","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01813150","TraesNOR3B03G01813150","protein","C2-",2,"negative"
"prot__TraesNOR3B03G01814120","TraesNOR3B03G01814120","protein","C2-",2,"negative"
"prot__TraesNOR3B03G01817840","TraesNOR3B03G01817840","protein","C2+",2,"positive"
"prot__TraesNOR3B03G01817980","TraesNOR3B03G01817980","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01818160","TraesNOR3B03G01818160","protein","C1-",1,"negative"
"prot__TraesNOR3B03G01820230","TraesNOR3B03G01820230","protein","C2-",2,"negative"
"prot__TraesNOR3B03G01821580","TraesNOR3B03G01821580","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01823290","TraesNOR3D03G01823290","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01826790","TraesNOR3D03G01826790","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01826800","TraesNOR3D03G01826800","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01827060","TraesNOR3D03G01827060","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01827400","TraesNOR3D03G01827400","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01827410","TraesNOR3D03G01827410","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01827450","TraesNOR3D03G01827450","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01827750","TraesNOR3D03G01827750","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01828040","TraesNOR3D03G01828040","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01830040","TraesNOR3D03G01830040","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01830320","TraesNOR3D03G01830320","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01830570","TraesNOR3D03G01830570","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01831510","TraesNOR3D03G01831510","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01831930","TraesNOR3D03G01831930","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01832420","TraesNOR3D03G01832420","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01832770","TraesNOR3D03G01832770","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01833290","TraesNOR3D03G01833290","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01835760","TraesNOR3D03G01835760","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01836490","TraesNOR3D03G01836490","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01837150","TraesNOR3D03G01837150","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01837380","TraesNOR3D03G01837380","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01837620","TraesNOR3D03G01837620","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01839370","TraesNOR3D03G01839370","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01839580","TraesNOR3D03G01839580","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01841640","TraesNOR3D03G01841640","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01843510","TraesNOR3D03G01843510","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01844770","TraesNOR3D03G01844770","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01845170","TraesNOR3D03G01845170","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01846620","TraesNOR3D03G01846620","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01847710","TraesNOR3D03G01847710","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01847790","TraesNOR3D03G01847790","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01848450","TraesNOR3D03G01848450","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01848520","TraesNOR3D03G01848520","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01848950","TraesNOR3D03G01848950","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01848970","TraesNOR3D03G01848970","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01850120","TraesNOR3D03G01850120","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01850380","TraesNOR3D03G01850380","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01851060","TraesNOR3D03G01851060","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01851680","TraesNOR3D03G01851680","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01853500","TraesNOR3D03G01853500","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01854490","TraesNOR3D03G01854490","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01854900","TraesNOR3D03G01854900","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01854970","TraesNOR3D03G01854970","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01856250","TraesNOR3D03G01856250","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01856750","TraesNOR3D03G01856750","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01858850","TraesNOR3D03G01858850","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01860310","TraesNOR3D03G01860310","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01860580","TraesNOR3D03G01860580","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01860620","TraesNOR3D03G01860620","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01862390","TraesNOR3D03G01862390","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01862590","TraesNOR3D03G01862590","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01863090","TraesNOR3D03G01863090","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01864330","TraesNOR3D03G01864330","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01864340","TraesNOR3D03G01864340","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01864960","TraesNOR3D03G01864960","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01865110","TraesNOR3D03G01865110","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01865130","TraesNOR3D03G01865130","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01875040","TraesNOR3D03G01875040","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01875210","TraesNOR3D03G01875210","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01875430","TraesNOR3D03G01875430","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01876170","TraesNOR3D03G01876170","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01876460","TraesNOR3D03G01876460","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01877390","TraesNOR3D03G01877390","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01878490","TraesNOR3D03G01878490","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01878690","TraesNOR3D03G01878690","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01879210","TraesNOR3D03G01879210","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01880300","TraesNOR3D03G01880300","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01880520","TraesNOR3D03G01880520","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01884010","TraesNOR3D03G01884010","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01885030","TraesNOR3D03G01885030","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01885050","TraesNOR3D03G01885050","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01885200","TraesNOR3D03G01885200","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01885480","TraesNOR3D03G01885480","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01886350","TraesNOR3D03G01886350","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01886730","TraesNOR3D03G01886730","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01888620","TraesNOR3D03G01888620","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01889070","TraesNOR3D03G01889070","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01889610","TraesNOR3D03G01889610","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01889940","TraesNOR3D03G01889940","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01890190","TraesNOR3D03G01890190","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01890350","TraesNOR3D03G01890350","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01891130","TraesNOR3D03G01891130","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01891540","TraesNOR3D03G01891540","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01892920","TraesNOR3D03G01892920","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01895310","TraesNOR3D03G01895310","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01897290","TraesNOR3D03G01897290","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01902390","TraesNOR3D03G01902390","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01904590","TraesNOR3D03G01904590","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01905800","TraesNOR3D03G01905800","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01908200","TraesNOR3D03G01908200","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01908710","TraesNOR3D03G01908710","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01908860","TraesNOR3D03G01908860","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01908980","TraesNOR3D03G01908980","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01909010","TraesNOR3D03G01909010","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01909760","TraesNOR3D03G01909760","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01910510","TraesNOR3D03G01910510","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01910810","TraesNOR3D03G01910810","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01911760","TraesNOR3D03G01911760","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01912860","TraesNOR3D03G01912860","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01914740","TraesNOR3D03G01914740","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01915960","TraesNOR3D03G01915960","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01916160","TraesNOR3D03G01916160","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01916560","TraesNOR3D03G01916560","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01919450","TraesNOR3D03G01919450","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01920050","TraesNOR3D03G01920050","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01920320","TraesNOR3D03G01920320","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01921620","TraesNOR3D03G01921620","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01923120","TraesNOR3D03G01923120","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01926280","TraesNOR3D03G01926280","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01927410","TraesNOR3D03G01927410","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01928480","TraesNOR3D03G01928480","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01929260","TraesNOR3D03G01929260","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01929280","TraesNOR3D03G01929280","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01929420","TraesNOR3D03G01929420","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01929760","TraesNOR3D03G01929760","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01930620","TraesNOR3D03G01930620","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01930980","TraesNOR3D03G01930980","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01931810","TraesNOR3D03G01931810","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01932610","TraesNOR3D03G01932610","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01932690","TraesNOR3D03G01932690","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01932840","TraesNOR3D03G01932840","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01932920","TraesNOR3D03G01932920","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01934400","TraesNOR3D03G01934400","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01936640","TraesNOR3D03G01936640","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01939330","TraesNOR3D03G01939330","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01940300","TraesNOR3D03G01940300","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01940810","TraesNOR3D03G01940810","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01941490","TraesNOR3D03G01941490","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01941520","TraesNOR3D03G01941520","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01941690","TraesNOR3D03G01941690","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01941970","TraesNOR3D03G01941970","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01943100","TraesNOR3D03G01943100","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01943300","TraesNOR3D03G01943300","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01943530","TraesNOR3D03G01943530","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01943600","TraesNOR3D03G01943600","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01943820","TraesNOR3D03G01943820","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01945910","TraesNOR3D03G01945910","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01946300","TraesNOR3D03G01946300","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01946340","TraesNOR3D03G01946340","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01946620","TraesNOR3D03G01946620","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01946650","TraesNOR3D03G01946650","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01946780","TraesNOR3D03G01946780","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01946830","TraesNOR3D03G01946830","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01947510","TraesNOR3D03G01947510","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01950200","TraesNOR3D03G01950200","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01953280","TraesNOR3D03G01953280","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01953480","TraesNOR3D03G01953480","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01953490","TraesNOR3D03G01953490","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01953920","TraesNOR3D03G01953920","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01954470","TraesNOR3D03G01954470","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01954630","TraesNOR3D03G01954630","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01954860","TraesNOR3D03G01954860","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01955050","TraesNOR3D03G01955050","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01956500","TraesNOR3D03G01956500","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01956770","TraesNOR3D03G01956770","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01956880","TraesNOR3D03G01956880","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01957420","TraesNOR3D03G01957420","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01958080","TraesNOR3D03G01958080","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01958110","TraesNOR3D03G01958110","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01958430","TraesNOR3D03G01958430","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01958450","TraesNOR3D03G01958450","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01959080","TraesNOR3D03G01959080","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01960430","TraesNOR3D03G01960430","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01961460","TraesNOR3D03G01961460","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01961660","TraesNOR3D03G01961660","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01961820","TraesNOR3D03G01961820","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01962010","TraesNOR3D03G01962010","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01962030","TraesNOR3D03G01962030","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01963470","TraesNOR3D03G01963470","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01965540","TraesNOR3D03G01965540","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01965790","TraesNOR3D03G01965790","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01965880","TraesNOR3D03G01965880","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01968650","TraesNOR3D03G01968650","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01969610","TraesNOR3D03G01969610","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01969660","TraesNOR3D03G01969660","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01971230","TraesNOR3D03G01971230","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01974160","TraesNOR3D03G01974160","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01974190","TraesNOR3D03G01974190","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01974270","TraesNOR3D03G01974270","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01974410","TraesNOR3D03G01974410","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01974490","TraesNOR3D03G01974490","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01974950","TraesNOR3D03G01974950","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01975500","TraesNOR3D03G01975500","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01975920","TraesNOR3D03G01975920","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01976000","TraesNOR3D03G01976000","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01977130","TraesNOR3D03G01977130","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01977310","TraesNOR3D03G01977310","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01977830","TraesNOR3D03G01977830","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01978050","TraesNOR3D03G01978050","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01979650","TraesNOR3D03G01979650","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01980890","TraesNOR3D03G01980890","protein","C2-",2,"negative"
"prot__TraesNOR3D03G01983190","TraesNOR3D03G01983190","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01983340","TraesNOR3D03G01983340","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01984190","TraesNOR3D03G01984190","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01984230","TraesNOR3D03G01984230","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01984650","TraesNOR3D03G01984650","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01984800","TraesNOR3D03G01984800","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01985000","TraesNOR3D03G01985000","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01985070","TraesNOR3D03G01985070","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01985650","TraesNOR3D03G01985650","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01985820","TraesNOR3D03G01985820","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01985890","TraesNOR3D03G01985890","protein","C1-",1,"negative"
"prot__TraesNOR3D03G01985980","TraesNOR3D03G01985980","protein","C1+",1,"positive"
"prot__TraesNOR3D03G01986610","TraesNOR3D03G01986610","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01990650","TraesNOR3D03G01990650","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01992250","TraesNOR3D03G01992250","protein","C2+",2,"positive"
"prot__TraesNOR3D03G01992690","TraesNOR3D03G01992690","protein","C2-",2,"negative"
